id;name;created;feed_rozetka;stock
48975;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2025-02-07 12:12:57";0;0
48975;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2025-02-07 12:12:57";0;0
48975;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2025-02-07 12:12:57";0;0
54281;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2026-01-13 14:49:37";1;5
54281;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2026-01-13 14:49:37";1;4
54281;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2026-01-13 14:49:37";1;2
54281;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2026-01-13 14:49:37";1;1
54281;"Худі чоловіче New Balance Stacked Logo MJ41501BK";"2026-01-13 14:49:37";1;2
46073;"Черевики 310854C30 Zephyr MK2 MID Lowa";"2024-04-17 17:25:46";0;0
46074;"Черевики 310854C30 Zephyr MK2 MID Lowa";"2024-04-17 17:25:46";1;0
46074;"Черевики 310854C30 Zephyr MK2 MID Lowa";"2024-04-17 17:25:46";1;0
46074;"Черевики 310854C30 Zephyr MK2 MID Lowa";"2024-04-17 17:25:46";1;0
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;1
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;1
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;1
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;0
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;0
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;0
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;0
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;1
53717;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2025-11-11 14:21:44";0;0
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;4
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;2
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;2
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;4
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;1
54217;"Чоботи утеплені жіночі Columbia Minx™ Shorty IV 2079181";"2026-01-05 18:04:38";1;0
53921;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2025-12-04 10:38:47";0;3
53921;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2025-12-04 10:38:47";0;2
53921;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2025-12-04 10:38:47";0;2
53921;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2025-12-04 10:38:47";0;2
54210;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2026-01-05 18:03:38";1;10
54210;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2026-01-05 18:03:38";1;4
54210;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2026-01-05 18:03:38";1;7
54210;"Чоловіча парка Сolumbia Landroamer™ II  2088041";"2026-01-05 18:03:38";1;10
43604;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2023-10-30 14:11:02";0;3
53262;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2025-10-03 15:16:25";0;1
53262;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2025-10-03 15:16:25";0;0
54653;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2026-02-10 13:02:18";1;20
54653;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2026-02-10 13:02:18";1;30
54653;"Шапка Columbia Whirlibird™ Cuffed Beanie 1911321";"2026-02-10 13:02:18";1;14
48180;"Шапка New Balance Troy  H7763";"2024-10-31 10:38:32";0;0
53747;"Шапка New Balance Troy  H7763";"2025-11-18 12:33:50";1;39
39242;"Шапка New Balance Troy H7768";"2022-12-08 14:45:41";0;0
43827;"Шапка New Balance Troy H7768";"2023-11-10 14:22:26";0;0
48182;"Шапка New Balance Troy H7768";"2024-10-31 10:38:32";0;1
50926;"Шапка New Balance Troy H7768";"2025-07-24 15:18:47";1;2
47317;"Шкарпетки трекінгові з мериноса Lasting WLS";"2024-08-20 14:31:16";0;2
47317;"Шкарпетки трекінгові з мериноса Lasting WLS";"2024-08-20 14:31:16";0;0
47317;"Шкарпетки трекінгові з мериноса Lasting WLS";"2024-08-20 14:31:16";0;3
47317;"Шкарпетки трекінгові з мериноса Lasting WLS";"2024-08-20 14:31:16";0;2
52962;"Шкарпетки трекінгові з мериноса Lasting WLS";"2025-09-01 18:02:13";1;2
52962;"Шкарпетки трекінгові з мериноса Lasting WLS";"2025-09-01 18:02:13";1;7
46693;"Шорти жіночі New Balance Small Logo WS41500AHH";"2024-06-11 12:53:47";0;2
46693;"Шорти жіночі New Balance Small Logo WS41500AHH";"2024-06-11 12:53:47";0;0
46693;"Шорти жіночі New Balance Small Logo WS41500AHH";"2024-06-11 12:53:47";0;0
46693;"Шорти жіночі New Balance Small Logo WS41500AHH";"2024-06-11 12:53:47";0;2
48979;"Шорти жіночі New Balance Small Logo WS41500AHH";"2025-02-07 12:12:57";1;2
48979;"Шорти жіночі New Balance Small Logo WS41500AHH";"2025-02-07 12:12:57";1;1
48979;"Шорти жіночі New Balance Small Logo WS41500AHH";"2025-02-07 12:12:57";1;1
48979;"Шорти жіночі New Balance Small Logo WS41500AHH";"2025-02-07 12:12:57";1;0
48979;"Шорти жіночі New Balance Small Logo WS41500AHH";"2025-02-07 12:12:57";1;0
46460;"Шорти чоловічі FILA 125582";"2024-06-10 14:19:50";0;2
46460;"Шорти чоловічі FILA 125582";"2024-06-10 14:19:50";0;2
46460;"Шорти чоловічі FILA 125582";"2024-06-10 14:19:50";0;0
50130;"Шорти чоловічі FILA 125582";"2025-05-19 15:02:50";1;4
50130;"Шорти чоловічі FILA 125582";"2025-05-19 15:02:50";1;4
50130;"Шорти чоловічі FILA 125582";"2025-05-19 15:02:50";1;5
46461;"Шорти чоловічі FILA 125583";"2024-06-10 14:19:51";0;4
46461;"Шорти чоловічі FILA 125583";"2024-06-10 14:19:51";0;1
46461;"Шорти чоловічі FILA 125583";"2024-06-10 14:19:51";0;2
50417;"Шорти чоловічі FILA 125583";"2025-06-30 13:26:34";1;3
50417;"Шорти чоловічі FILA 125583";"2025-06-30 13:26:34";1;4
50417;"Шорти чоловічі FILA 125583";"2025-06-30 13:26:34";1;1
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;0
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;0
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;0
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;0
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;3
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;1
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;1
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;0
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;3
47547;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2024-09-04 13:47:35";0;1
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;5
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;0
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;3
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;2
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;2
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;3
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;7
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;3
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;1
49291;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-02-28 12:31:47";0;0
53912;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-12-04 10:36:22";0;8
53912;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-12-04 10:36:22";0;10
53912;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-12-04 10:36:22";0;2
53912;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-12-04 10:36:22";0;15
53912;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2025-12-04 10:36:22";0;10
54200;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2026-01-05 18:01:05";1;9
54200;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2026-01-05 18:01:05";1;3
54200;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2026-01-05 18:01:05";1;5
54200;"Штани чоловічі Columbia Beaumount™ Jogger 2126401";"2026-01-05 18:01:05";1;5
